nif,name,originial-address,merged-address,address-count,zip-code,city,form,cae-code,active-2016,active-2015,active-2014,active-2013,active-2012,active-2012-2016
511129823,ESPART MADEIRA SGPS LDA (ZONA FRANCA DA MADEIRA),"Rua 31 de Janeiro, N. 95, 1. Andar, Sala D",Rua 31 de Janeiro 95 1D,28,9050-068,Funchal,SGPS,,0,0,0,0,0,0
511112688,FREETOWN - COMÉRCIO E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua 31 de Janeiro, N. 95-1. , Sala D",Rua 31 de Janeiro 95 1D,28,9050-401,Funchal,LDA,46494,0,0,0,0,1,1
511098375,GREENLAND - TRADING LDA (ZONA FRANCA DA MADEIRA),"Rua 31 de Janeiro, N. 95, 1. Andar, Sala D",Rua 31 de Janeiro 95 1D,28,9050-401,Funchal,LDA,46494,0,0,0,1,0,1
511114052,KAULA BUSINESS - CONSULTADORIA E PROJECTOS S.A.( ZONA FRANCA DA MADEIRA),"Rua 31 de Janeiro, N. 95, 1. Andar, Sala D",Rua 31 de Janeiro 95 1D,28,9050-011,Funchal,SA,46494,0,1,0,1,0,2
511143362,MIDSUMMER BUSINESS - CONSULTADORIA E PROJECTOS LDA (ZONA FRANCA DA MADEIRA),"Rua 31 de Janeiro, N. 95-1. , Sala D",Rua 31 de Janeiro 95 1D,28,9050-401,Funchal,LDA,46320,0,0,1,1,0,2
511133510,"MONTHEANO, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua 31 de Janeiro, N. 95, 1. Andar, Sala D",Rua 31 de Janeiro 95 1D,28,9050-401,Funchal,UNI,68200,0,0,0,1,0,1
511113684,NET2PHONE GLOBAL - SERVIÇOS DE COMUNICAÇÕES S.A.(ZONA FRANCA DA MADEIRA),"Rua 31 de Janeiro, N. 95, 1. , Sala D",Rua 31 de Janeiro 95 1D,28,9050-401,Funchal,SA,46900,0,1,0,0,0,1
511090676,NOVA FRANQUIGER INTERNACIONAL S.A. (ZONA FRANCA DA MADEIRA),"Rua 31 de Janeiro, N. 95, 1. Andar, Sala D",Rua 31 de Janeiro 95 1D,28,9050-401,Funchal,SA,70220,1,0,0,0,1,2
511169795,"PERDIGÃO EUROPE - SOCIEDADE UNIPESSOAL, LDA (ZONA FRANCA DA MADEIRA)","Rua 31 de Janeiro, N. 95, 1. Andar, Sala D",Rua 31 de Janeiro 95 1D,28,9050-024,Funchal,UNI,46320,1,1,1,1,0,4
511143346,PERICLES - CONSULTADORIA E PROJECTOS LDA (ZONA FRANCA DA MADEIRA),"Rua 31 de Janeiro, N. 95, 1. Andar, Sala D",Rua 31 de Janeiro 95 1D,28,9050-401,Funchal,LDA,46900,0,0,0,0,1,1
511118767,ROWDELL INVESTMENTS - CONSULTADORIA E PROJECTOS LDA (ZONA FRANCA DA MADEIRA),"Rua 31 de Janeiro, N. 95, 1. , Sala D",Rua 31 de Janeiro 95 1D,28,9050-011,Funchal,LDA,46494,0,0,1,0,0,1
511122330,SPREWELL - CONSULTADORIA E PROJECTOS LDA (ZONA FRANCA DA MADEIRA),"Rua 31 de Janeiro, N. 95, 1. Andar, Sala D",Rua 31 de Janeiro 95 1D,28,9050-401,Funchal,LDA,46494,0,0,0,1,0,1
511132778,TST MADEIRA - CONSULTADORIA E PROJECTOS S.A. (ZONA FRANCA DA MADEIRA),"Rua 31 de Janeiro, N. 95, 1. Andar, Sala D",Rua 31 de Janeiro 95 1D,28,9050-011,Funchal,SA,46494,1,0,0,0,0,1
511114044,VANS MADEIRA - CONSULTORIA E PROJECTOS LDA (ZONA FRANCA DA MADEIRA),"Rua 31 de Janeiro, N. 95, 1. , Sala D",Rua 31 de Janeiro 95 1D,28,9050-401,Funchal,LDA,46494,0,1,0,0,0,1
511052626,VELO SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua 31 de Janeiro, N. 95, 1. Andar, Sala D",Rua 31 de Janeiro 95 1D,28,9050-401,Funchal,LDA,70220,0,0,0,1,0,1
511061404,VELOCE - INVESTIMENTOS E GESTÃO LDA (ZONA FRANCA DA MADEIRA),"Rua 31 de Janeiro, N. 95, 1. Andar, Sala D",Rua 31 de Janeiro 95 1D,28,9050-011,Funchal,LDA,70220,0,0,0,1,0,1
511121857,VOLPONE - CONSULTADORIA E PROJECTOS S.A. (ZONA FRANCA DA MADEIRA),"Rua 31 de Janeiro, N. 95, 1. Andar, Sala D",Rua 31 de Janeiro 95 1D,28,9050-011,Funchal,SA,46494,0,0,0,1,0,1
511137222,"WELLAX FOOD LOGISTICS - COMÉRCIO DE PRODUTOS ALIMENTARES, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua 31 de Janeiro, N. 95, 1. Andar, Sala D",Rua 31 de Janeiro 95 1D,28,9050-024,Funchal,UNI,46320,1,1,1,1,1,5
511176821,"XAMOL - CONSULTORES E SERVIÇOS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua 31 de Janeiro, N. 95, 1. Andar, Sala D",Rua 31 de Janeiro 95 1D,28,9050-401,Funchal,UNI,82990,1,1,1,1,1,5
511202830,"INVESLUANDA, SGPS S.A. (ZONA FRANCA DA MADEIRA)","Rua 31 de Janeiro, N. 95, 2. Andar, Sala 1",Rua 31 de Janeiro 95 21,1,9054-531,Funchal,SGPS,64202,0,0,1,0,0,1
511095090,MORAGA - COMÉRCIO E SERVIÇOS S.A. (ZONA FRANCA DA MADEIRA),"Rua 31 de Janeiro, 95, 2. , Sala I",Rua 31 de Janeiro 95 2I,1,,,SA,,0,0,0,1,0,1
511244657,"SALPERTON - COMÉRCIO INTERNACIONAL E SERVIÇOS, UNIPESSOAL, LDA (ZONA FRANCA DA MADEIRA)","Rua 5 de Outubro, N. 58, 2.",Rua 5 de Outubro 58 2,2,9000-079,Funchal,UNI,70220,0,0,0,1,1,2
511135548,YELLOW BIRD LDA (ZONA FRANCA DA MADEIRA),"Rua 5 de Outubro, N. 58-2. Andar",Rua 5 de Outubro 58 2,2,9000-079,Funchal,LDA,70220,0,0,0,1,1,2
511043341,GOLDEN BRIDGE & ASSOCIADOS LDA (ZONA FRANCA DA MADEIRA),R 5 de Outubro 79 A-2 A,Rua 5 de Outubro 79A 2A,7,,Funchal,LDA,,0,0,0,0,0,0
511046316,IOA IMOBILIARIA LDA (ZONA FRANCA DA MADEIRA),"Rua 5 de Outubro, N. 79 A, 2. A",Rua 5 de Outubro 79A 2A,7,,Funchal,LDA,,0,0,0,0,0,0
511058640,MADPACK - SERVIÇOS INTERNACIONAIS LDA (ZONA FRANCA DA MADEIRA),R 5 de Outubro 79-A 2 A,Rua 5 de Outubro 79A 2A,7,,Funchal,LDA,,0,0,0,0,0,0
511063199,"MTC - TRADING, MARKETING, SERVIÇOS E CONSULTORES LDA (ZONA FRANCA DA MADEIRA)",R 5 de Outubro 79 A-2 A,Rua 5 de Outubro 79A 2A,7,,Funchal,LDA,,0,0,0,0,0,0
511046294,PPF-COMERCIO E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua 5 de Outubro, N. 79-A, 2. a",Rua 5 de Outubro 79A 2A,7,,Funchal,LDA,,0,0,0,0,0,0
511064322,"TSCM - TRADING, MARKETING, SERVIÇOS E CONSULTORES LDA (ZONA FRANCA DA MADEIRA)",R 5 de Outubro 79-A-2 A,Rua 5 de Outubro 79A 2A,7,,Funchal,LDA,,0,0,0,0,0,0
511058756,"VELOZ - SERVIÇOS, CONSULTORES E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA)",R 5 de Outubro 79-A 2 A,Rua 5 de Outubro 79A 2A,7,,Funchal,LDA,,0,0,0,0,0,0
511064349,GESINVES - GESTÃO IMOBILIARIA E MOBILIARIA LDA (ZONA FRANCA DA MADEIRA),"Rua Alferes Veiga Pestana, N. 1 L, Sala 25","Rua Alferes Veiga Pestana 1 L, Sala 25",1,,Funchal,LDA,,0,0,0,0,0,0
511151985,"BLUE FIELD CONSULTADORIA E SERVIÇOS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Alferes Veiga Pestana, N. 11, 1. Esquerdo","Rua Alferes Veiga Pestana 11, 1. Esquerdo",1,9050-079,Funchal,UNI,69200,0,1,1,1,0,3
514033177,GROUND DRONE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA),"Rua Alferes Veiga Pestana, Entrada 1 Cc, Loja 39","Rua Alferes Veiga Pestana, Entrada 1 Cc, Loja 39",1,9050-079,Funchal,UNI,74900,1,0,0,0,0,1
511087160,PONTE VECCHIO - SERVIÇOS INTERNACIONAIS LDA (ZONA FRANCA DA MADEIRA),"Rua Andes N. 1365, 14. Andar","Rua Andes 1365, 14. Andar",1,9000-064,Funchal,LDA,69200,1,0,0,0,0,1
511079567,FAPEMA - FÁBRICA DE PAPEL ECOLOGIA DA MADEIRA S.A. (ZONA FRANCA DA MADEIRA),R António José de Almeida 3-1,Rua António José de Almeida 3-1,1,,Funchal,SA,,0,0,0,0,0,0
511095155,PARACATU - GESTÃO E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA),R Arriga N 30-1 Sala A,Rua Arriga 30-1 Sala A,1,,,LDA,,0,0,0,0,0,0
510849873,"G.H.S. - INTERNACIONAL, LDA (ZONA FRANCA DA MADEIRA)","Rua Brito Câmara, N 26-A, 1 Esq.","Rua Brito Câmara, 26-A, 1 Esq.",1,9000-039,Funchal,LDA,46900,0,1,0,0,0,1
511084528,SERVITRUST - TRUST AND MANAGEMENT SERVICES S.A. (ZONA FRANCA DA MADEIRA),"Rua Câmara Pestana, N. 17, 1. Dt.","Rua Câmara Pestana 17, 1. Dt.",1,9000-060,Funchal,SA,70220,1,1,0,1,1,4
510920225,"BEACH AND SEA EVENTS, LDA (ZONA FRANCA DA MADEIRA)","Rua Câmara Pestana, N. 24",Rua Câmara Pestana 24,12,9000-064,Funchal,LDA,50200,0,0,1,1,0,2
511216971,BELPEDRA - INDÚSTRIA DE PEDRAS ORNAMENTAIS LDA (ZONA FRANCA DA MADEIRA),"Rua Câmara Pestana, N. 24",Rua Câmara Pestana 24,12,9000-043,Funchal,LDA,23701,0,1,1,1,0,3
510828566,"ESTRELA AVIATION, LDA (ZONA FRANCA DA MADEIRA)","Rua Câmara Pestana, N. 24",Rua Câmara Pestana 24,12,9000-043,Funchal,LDA,51100,0,0,1,1,0,2
511157819,GALEGA - TRANSPORTES MARÍTIMOS LDA (ZONA FRANCA DA MADEIRA),"Rua Câmara Pestana, N. 24",Rua Câmara Pestana 24,12,9000-043,Funchal,LDA,50101,0,0,1,0,1,2
513954015,NEST4INNOVATION INTERNATIONAL LDA (ZONA FRANCA DA MADEIRA),"Rua Câmara Pestana, N. 24",Rua Câmara Pestana 24,12,9000-043,Funchal,LDA,70220,1,0,0,0,0,1
509721044,OMTM - OCEAN MARITIME LDA (ZONA FRANCA DA MADEIRA),"Rua Câmara Pestana, N. 24",Rua Câmara Pestana 24,12,9000-043,Funchal,LDA,50200,0,0,1,0,0,1
509518982,"PACHACAT YACHTING, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Câmara Pestana, N. 24",Rua Câmara Pestana 24,12,9000-043,Funchal,UNI,50200,0,0,1,0,0,1
509825680,"SATURN CORP., UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Câmara Pestana, N. 24",Rua Câmara Pestana 24,12,9000-043,Funchal,UNI,50200,0,0,1,1,1,3
510811590,"SUPERYACHTING ACTIVITIES, LDA (ZONA FRANCA DA MADEIRA)","Rua Câmara Pestana, N. 24",Rua Câmara Pestana 24,12,9000-064,Funchal,LDA,50101,0,0,1,1,0,2
511089953,"T.I.I. - JETSERVICES, LDA (ZONA FRANCA DA MADEIRA)","Rua Câmara Pestana, N. 24",Rua Câmara Pestana 24,12,9000-043,Funchal,LDA,46140,0,0,1,0,0,1
509383700,TROPIKLOFT LDA ( ZONA FRANCA DA MADEIRA ),"Rua Câmara Pestana, N. 24",Rua Câmara Pestana 24,12,9000-767,Funchal,LDA,46690,0,1,0,1,0,2
511200528,WINDCRAFT - TRANSPORTES MARÍTIMOS LDA (ZONA FRANCA DA MADEIRA),"Rua Câmara Pestana, N. 24",Rua Câmara Pestana 24,12,9000-043,Funchal,LDA,50200,0,0,1,1,1,3
511123639,COMMERCEVENTURES - SERVIÇOS DE CONSULTORIA COMERCIAL S.A. - EM LIQUIDAÇÃO (ZONA FRANCA DA MADEIRA),R Carreira N 138 - 2,Rua Carreira 138 - 2,1,9000-042,Funchal,SA,,0,0,0,0,1,1
511063237,BRASILINVEST MARKETING E SERVIÇOS SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA),"Rua Cidade de Oackland N. 16, Urbanização da Quinta do Faial","Rua Cidade de Oackland 16, Urbanização da Quinta do Faial",1,,,UNI,69200,0,0,0,0,0,0
511155921,BROTHER FOR LIFE - COMPRA E VENDA DE PROPRIEDADES E COMÉRCIO LDA (ZONA FRANCA DA MADEIRA),"Rua Cidade Oakland, 8, A - 4","Rua Cidade Oakland, 8, A - 4",1,9060-070,Funchal,LDA,68100,0,0,1,0,0,1
511152876,RIDER'S HOME BUILDING - COMPRA E VENDA DE PROPRIEDADES LDA (ZONA FRANCA DA MADEIRA),R Cidade Okland 8 A-4,Rua Cidade Okland 8 A-4,1,9060-291,Funchal,LDA,68100,0,0,1,0,0,1
511100906,FIT FOR FUTURE INTERNATIONAL TRAINING - SERVIÇOS E CONSULTADORIA LDA (ZONA FRANCA DA MADEIRA),"Rua Conde Carvalhal, N. 137 A",Rua Conde Carvalhal 137 A,1,9060-012,Funchal,LDA,69200,0,0,0,1,0,1
511065655,SODIMARSO - IMOBILIARIA E PARTICIPAÇÕES S.A (ZONA FRANCA DA MADEIRA),R Conde Carvalhal 90 D,Rua Conde Carvalhal 90 D,1,9060-011,Funchal,SA,41200,0,0,0,0,1,1
511120095,"PROFITER - SERVIÇOS E CONSULTADORIA, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Cónego Jardim, N. 14",Rua Cónego Jardim 14,1,9060-134,Funchal,UNI,,0,0,0,0,0,0
511124341,"TRANQUILIDADE - PARTICIPAÇÕES E INVESTIMENTOS, SGPS, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Cónego Jerónimo Dias Leite, Edifício Marina Forum, Loja A","Rua Cónego Jerónimo Dias Leite, Edificio Marina Forum, Loja A",1,,,UNI,,0,0,0,0,0,0
511164840,MIEKON - TRADING E INVESTIMENTOS LDA,"R Cooperativa Agricola do Funchal Bloco D, 2. C","Rua Cooperativa Agricola do Funchal Bloco D, 2. C",1,,,LDA,,0,0,0,0,0,0
511095201,ONDIMAR - TRANSPORTES MARÍTIMOS LDA (ZONA FRANCA DA MADEIRA),"Rua Cooperativa Agrícola do Funchal, Edf.cooperativa Agrícola do Funchal, Bl B, 1. C","Rua Cooperativa Agrícola do Funchal, Edf.cooperativa Agrícola do Funchal, Bl B, 1. C",1,9050-555,Funchal,LDA,50200,1,1,1,1,1,5
511224338,"DRUMMAR - TRANSPORTES MARÍTIMOS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Cooperativa Agrícola do Funchal, Edifício Cooperativa Agrícola do Funchal, Bl. B, 1. , Letra C","Rua Cooperativa Agrícola do Funchal, Edifício Cooperativa Agrícola do Funchal, Bl. B, 1. , Letra C",1,9050-555,Funchal,UNI,50200,0,0,0,1,1,2
511056214,CAUTVILLE-GESTÃO E SERVIÇOS S.A. (ZONA FRANCA DA MADEIRA),"Rua da Alfândega, N. 10-3. D",Rua da Alfandega 10 - 3. D,2,9000-059,Funchal,SA,68100,0,0,0,1,0,1
511077831,"FIQ - TRADING, MARKETING, SERVIÇOS E CONSULTORES LDA (ZONA FRANCA DA MADEIRA)","Rua da Alfândega, N. 10 - 3. D",Rua da Alfandega 10 - 3. D,2,9000-059,Funchal,LDA,69200,0,1,1,1,1,4
513479708,"STATUSPERMANENTE II MANAGEMENT SERVICES, LDA (ZONA FRANCA DA MADEIRA)","Rua da Alfândega, N. 10, 6T","Rua da Alfandega 10, 6T",1,9000-059,Funchal,LDA,70100,1,1,0,0,0,2
511115709,ALBIZIAMAR - TRANSPORTES MARÍTIMOS LDA (ZONA FRANCA DA MADEIRA),"Rua da Alfândega, N. 13",Rua da Alfandega 13,41,9000-059,Funchal,LDA,50200,0,0,0,0,1,1
511150741,"ALMECO - MARKETING E SERVIÇOS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua da Alfândega, 13",Rua da Alfandega 13,41,9000-059,Funchal,UNI,,0,0,0,0,0,0
511163711,ARXEANGELOS - TRADING E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA),R da Alfândega N 13,Rua da Alfandega 13,41,9000-059,Funchal,LDA,,0,0,0,0,0,0
511120575,"ATLASNAVIOS - NAVEGAÇÃO, LDA (ZONA FRANCA DA MADEIRA)",R da Alfândega N 13,Rua da Alfandega 13,41,9000-059,Funchal,LDA,50200,0,1,0,1,1,3
511247567,BACCAS - CONSULTADORIA ECONÓMICA E MARKETING LDA (ZONA FRANCA DA MADEIRA),"Rua da Alfândega, N 13",Rua da Alfandega 13,41,9000-059,Funchal,LDA,,0,0,0,0,0,0
511130880,BLUTEAM - SERVIÇOS DE CONSULTADORIA E MARKETING S.A.(ZONA FRANCA DA MADEIRA),"Rua da Alfândega, 13",Rua da Alfandega 13,41,9000-059,Funchal,SA,,0,0,0,0,0,0
511151896,CALLIA - TRADING E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA),"Rua da Alfândega, 13",Rua da Alfandega 13,41,9000-059,Funchal,LDA,,0,0,0,0,0,0
511115210,"CALMWATERS - TRANSPORTES MARÍTIMOS, LDA (ZONA FRANCA DA MADEIRA)","Rua da Alfândega, N. 13",Rua da Alfandega 13,41,9000-059,Funchal,LDA,50200,0,1,1,0,0,2
511087764,"CLARENCE - MARKETING, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)",R da Alfândega N 13,Rua da Alfandega 13,41,,Funchal,UNI,,0,0,0,0,0,0
511244649,"CORNWALL - COMÉRCIO INTERNACIONAL E SERVIÇOS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)",Rua da Alfândega N. 13,Rua da Alfandega 13,41,9000-059,Funchal,UNI,82990,1,0,0,0,1,2
511172281,COSTAMAGNA - TRANSPORTES MARÍTIMOS LDA (ZONA FRANCA DA MADEIRA),Rua da Alfândega N. 13,Rua da Alfandega 13,41,9000-059,Funchal,LDA,50200,0,0,0,0,0,0
511147309,EQUISONTAX - SERVIÇOS DE CONSULTORIA INTERNACIONAL ECONÓMICO FISCAL PARA EMPRESAS LDA (ZONA FRANCA DA MADEIRA),"Rua da Alfândega, 13",Rua da Alfandega 13,41,9000-059,Funchal,LDA,,0,0,0,0,0,0
511137346,EUROPEAN EASTERN CARRIERS - TRANSPORTES MARÍTIMOS LDA (ZONA FRANCA DA MADEIRA),"Rua da Alfândega, N. 13",Rua da Alfandega 13,41,9000-059,Funchal,LDA,50200,0,0,0,0,0,0
511247540,GARIDASO - CONSULTADORIA ECONÓMICA E MARKETING LDA (ZONA FRANCA DA MADEIRA),"Rua da Alfândega, N 13",Rua da Alfandega 13,41,,,LDA,,0,0,0,0,0,0
511243146,"GELDONIK - SERVIÇOS, MARKETING E INVESTIMENTOS IMOBILIÁRIOS LDA (ZONA FRANCA DA MADEIRA)","Rua da Alfândega, 13",Rua da Alfandega 13,41,9000-059,Funchal,LDA,,0,0,0,0,0,0
511165200,"GLEM GAS - INTERNATIONAL TRADING, SOCIEDADE UNIPESSOAL, LDA (ZONA FRANCA DA MADEIRA)","Rua da Alfândega, N. 13",Rua da Alfandega 13,41,9000-059,Funchal,UNI,,0,0,0,0,1,1
511164254,"GURU FASHION - COMÉRCIO E SERVIÇOS DE CONSULTADORIA, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua da Alfândega, 13",Rua da Alfandega 13,41,9000-059,Funchal,UNI,,0,0,0,0,0,0
511140380,GYNYON - SERVIÇOS FARMACÊUTICOS LDA (ZONA FRANCA DA MADEIRA),"Rua da Alfândega, 13",Rua da Alfandega 13,41,9000-059,Funchal,LDA,,0,0,0,0,0,0
511248016,HAGAVE - CONSULTADORIA ECONÓMICA E MARKETING LDA (ZONA FRANCA DA MADEIRA),"Rua da Alfândega, 13",Rua da Alfandega 13,41,,,LDA,,0,0,0,0,0,0
511241976,"HIGHSEAS - SERVIÇOS MARÍTIMOS, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)",Rua da Alfândega N. 13,Rua da Alfandega 13,41,9000-059,Funchal,UNI,50200,1,0,0,0,1,2
511119976,MABUIA - TRADING E COMÉRCIO INTERNACIONAL LDA (ZONA FRANCA DA MADEIRA),R da Alfândega N 13-Sé,Rua da Alfandega 13,41,9000-059,Funchal,LDA,,0,0,0,0,0,0
511095694,NAVALMAR - TRANSPORTES MARITIMOS LDA (ZONA FRANCA DA MADEIRA),"Rua da Alfândega, N. 13",Rua da Alfandega 13,41,9000-059,Funchal,LDA,50200,0,0,1,1,0,2
511137354,OCEAN RIDGE SGPS LDA (ZONA FRANCA DA MADEIRA),"Rua da Alfândega, N. 13",Rua da Alfandega 13,41,9000-059,Funchal,SGPS,64202,1,1,0,0,1,3
511176902,OCEANBROKERS - TRANSPORTES MARÍTIMOS LDA (ZONA FRANCA DA MADEIRA),"Rua da Alfândega, N. 13",Rua da Alfandega 13,41,9000-059,Funchal,LDA,,0,0,0,0,1,1
511243162,PAPOSKIS - SERVIÇOS DE CONSULTADORIA COMERCIAL LDA (ZONA FRANCA DA MADEIRA),"Rua da Alfândega, 13",Rua da Alfandega 13,41,,,LDA,,0,0,0,0,0,0
511140274,PECHE - CONSULTADORIA E MARKETING LDA (ZONA FRANCA DA MADEIRA),R da Alfândega N 13,Rua da Alfandega 13,41,,,LDA,,0,0,0,0,0,0
511127294,"PENTIX - MARKETING E TRADING, SOCIEDADE UNIPESSOAL, LDA (ZONA FRANCA DA MADEIRA)",R da Alfândega N 13,Rua da Alfandega 13,41,,,UNI,,0,0,0,0,0,0
511209398,PICO HOLDINGS SGPS LDA (ZONA FRANCA DA MADEIRA),Rua da Alfândega N. 13,Rua da Alfandega 13,41,9000-059,Funchal,SGPS,50200,1,1,0,0,1,3
511151594,RODEOBA - TRADING E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA),"Rua da Alfândega, 13",Rua da Alfandega 13,41,9000-059,Funchal,LDA,,0,0,0,0,0,0
511119259,SAMOUCAMAR - TRANSPORTES MARÍTIMOS LDA (ZONA FRANCA DA MADEIRA),"Rua da Alfândega, N. 13",Rua da Alfandega 13,41,9000-059,Funchal,LDA,,0,0,0,0,0,0
511171404,SEA ANGEL LDA (ZONA FRANCA DA MADEIRA),"Rua da Alfândega, N. 13",Rua da Alfandega 13,41,9000-059,Funchal,LDA,77400,0,0,0,0,1,1
511176066,"SEACONSULTING - SERVIÇOS DE CONSULTADORIA, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua da Alfândega, N. 13",Rua da Alfandega 13,41,9000-059,Funchal,UNI,69200,0,0,1,0,0,1
511247974,SHOBA - CONSULTADORIA E MARKETING LDA (ZONA FRANCA DA MADEIRA),"Rua da Alfândega, 13",Rua da Alfandega 13,41,,Funchal,LDA,,0,0,0,0,0,0
511099975,SIDRARIA - INVESTIMENTOS E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua da Alfândega, 13",Rua da Alfandega 13,41,9000-059,Funchal,LDA,,0,0,0,0,0,0
511243448,SINGINS - CONSULTADORIA ECONÓMICA E MARKETING LDA (ZONA FRANCA DA MADEIRA),R da Alfândega 13,Rua da Alfandega 13,41,9000-059,Funchal,LDA,,0,0,0,0,0,0
511271697,"SOPIA, SGPS S.A.(ZONA FRANCA DA MADEIRA)","Rua da Alfândega, 13",Rua da Alfandega 13,41,9000-059,Funchal,SGPS,,0,0,0,0,0,0
511243405,STAKKOS - CONSULTADORIA ECONÓMICA E MARKETING LDA ( ZONA FRANCA DA MADEIRA ),R da Alfândega 13,Rua da Alfandega 13,41,9000-059,Funchal,LDA,,0,0,0,0,0,0
511243391,STANFAIRX - CONSULTADORIA ECONÓMICA E FINANCEIRA LDA ( ZONA FRANCA DA MADEIRA ),"Rua da Alfândega, N. 13",Rua da Alfandega 13,41,,Funchal,LDA,,0,0,0,0,0,0
511151900,TEPHIANO - TRADING E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA),R. da Alfândega N 13,Rua da Alfandega 13,41,9000-059,Funchal,LDA,,0,0,0,0,0,0
511117680,TRADEWIND SGPS LDA (ZONA FRANCA DA MADEIRA),"Rua da Alfândega, N. 13",Rua da Alfandega 13,41,9000-059,Funchal,SGPS,64202,1,0,0,1,1,3
511185715,UMANG - MARKETING E SERVIÇOS DE CONSULTADORIA FINANCEIRA LDA (ZONA FRANCA DA MADEIRA),"Rua da Alfândega, N. 13",Rua da Alfandega 13,41,,,LDA,,0,0,0,0,0,0
511131470,DIREUR INTERNATIONAL - SERVIÇOS DE MANUTENÇÃO DE EDIFÍCIOS LDA (ZONA FRANCA DA MADEIRA),Rua da Alfandega 13-2,Rua da Alfandega 13 2,2,9000-059,Funchal,LDA,81210,0,0,0,1,0,1
511121725,LUDLOW - CONSULTADORIA E PROJECTOS LDA (ZONA FRANCA DA MADEIRA),R da Alfândega 13-2 - Sé,Rua da Alfandega 13 2,2,9000-058,Funchal,LDA,46494,0,0,0,0,1,1
511107544,ALJEZUR - COMÉRCIO INTERNACIONAL E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua da Alfândega, N. 13-3.",Rua da Alfandega 13 3,25,,Funchal,LDA,,0,0,0,0,0,0
511158319,AMICCA - ADVANCED MULTIPLE INPUT COMPREHENSIVE CALCULATION ASSISTANT - SOFTWARE LDA (ZONA FRANCA DA MADEIRA),R da Alfandega 13-3,Rua da Alfandega 13 3,25,9000-059,Funchal,LDA,47410,1,0,0,1,0,2
511122292,BLUE FISH - CONSULTADORIA E PROJECTOS LDA (ZONA FRANCA DA MADEIRA),"Rua da Alfândega, N. 13, 3. Andar",Rua da Alfandega 13 3,25,9000-059,Funchal,LDA,46494,0,0,0,0,1,1
511137230,CALIOPE SEA - CONSULTADORIA E PROJECTOS S.A. (ZONA FRANCA DA MADEIRA),R da Alfandega 13-3.,Rua da Alfandega 13 3,25,9000-059,Funchal,SA,46900,0,0,0,1,0,1
511110480,DALASI - COMÉRCIO E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),R da Alfandega N 13 3,Rua da Alfandega 13 3,25,9000-059,Funchal,LDA,46494,0,0,0,1,0,1
511121830,EBONY INVESTMENTS - CONSULTADORIA E PROJECTOS LDA (ZONA FRANCA DA MADEIRA),R da Alfândega 13-3 - Sé,Rua da Alfandega 13 3,25,9000-059,Funchal,LDA,46494,0,0,0,1,0,1
511106653,ENTERPRISE TURRET - COMÉRCIO E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua da Alfandega, 13-3.",Rua da Alfandega 13 3,25,,Funchal,LDA,,0,0,0,0,0,0
511110472,ERVIDEL - COMÉRCIO INTERNACIONAL E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),R da Alfandega N 13 3,Rua da Alfandega 13 3,25,,Funchal,LDA,,0,0,0,0,0,0
511109504,FULL MOON - COMÉRCIO E SERVIÇOS S.A. (ZONA FRANCA DA MADEIRA),R da Alfandega 13-3,Rua da Alfandega 13 3,25,9000-059,Funchal,SA,46494,0,0,0,1,0,1
